id,carat,depth,table,x,y,z,price,city_Amsterdam,city_Antwerp,city_Dubai,city_Kimberly,city_Las Vegas,city_London,city_Luxembourg,city_Madrid,city_New York City,city_Paris,city_Surat,city_Tel Aviv,city_Zurich,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,clarity_I1,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
1445,0.39,62.4,58.0,4.65,4.61,2.89,912.8800331661956,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1446,0.87,61.0,56.0,6.15,6.19,3.77,607.2077211195054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1447,1.5,63.6,55.0,7.27,7.22,4.61,100.47639554769547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1448,0.3,61.5,55.0,4.33,4.35,2.67,930.4791169688912,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1449,0.5,63.9,55.0,4.98,5.03,3.2,762.4040796840875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1450,0.42,62.1,57.0,4.78,4.8,2.98,835.3502112374068,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1451,1.53,62.5,60.0,7.31,7.34,4.58,463.603707658646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1452,1.11,62.7,57.0,6.62,6.5,4.11,343.5146658456314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1453,1.2,61.6,57.0,6.83,6.78,4.19,994.9910244621756,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1454,0.3,62.1,55.0,4.31,4.26,2.66,918.125993580308,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1455,0.38,60.4,56.0,4.7,4.74,2.85,971.78534066244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1456,1.82,61.4,60.0,7.8,7.83,4.8,689.1490512373935,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1457,0.7,59.2,61.0,5.79,5.84,3.44,388.7349685491424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1458,0.95,62.8,59.0,6.25,6.21,3.91,664.5798597215263,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1459,0.43,62.1,57.0,4.83,4.77,2.98,922.4290083227746,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1460,0.58,62.2,58.0,5.3,5.38,3.32,874.4748446709576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1461,0.7,60.2,60.0,5.82,5.75,3.48,476.1729410649136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1462,0.45,66.3,56.0,4.82,4.65,3.14,778.0804740713279,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1463,0.45,62.3,57.0,4.9,4.93,3.06,309.7912224066032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1464,1.03,62.0,56.0,6.48,6.45,4.01,299.75323604827173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1465,0.51,62.0,57.0,5.12,5.14,3.18,295.6117983372114,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1466,1.0,61.3,56.0,6.44,6.41,3.94,76.08812309339675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1467,0.5,62.3,64.0,5.1,5.02,3.15,50.907374165924615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1468,0.81,61.3,59.0,5.94,6.01,3.66,622.7202038895938,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1469,0.55,60.3,61.0,5.31,5.37,3.22,512.7495682386925,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1470,0.78,61.6,56.0,5.94,5.91,3.64,765.6546167043865,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1471,0.31,63.7,55.0,4.32,4.28,2.74,510.7804629438178,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1472,1.0,62.5,62.0,6.42,6.35,3.99,31.508625178438333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1473,0.9,61.2,57.0,6.21,6.27,3.82,425.6363051262021,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1474,0.31,63.5,56.0,4.31,4.29,2.73,636.7238200225039,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1475,0.43,62.3,57.0,4.81,4.84,3.0,907.0496919607098,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1476,1.0,61.0,60.0,6.42,6.36,3.9,117.91406800576031,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1477,1.2,60.5,59.0,6.84,6.79,4.12,932.2887855675727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1478,0.34,61.3,60.0,4.53,4.47,2.76,50.05564100815951,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1479,0.7,62.6,55.0,5.67,5.68,3.55,637.3603771678781,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1480,0.7,60.9,61.0,5.71,5.66,3.46,683.7149041194283,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1481,0.78,61.3,60.0,5.89,5.96,3.63,522.7242862833986,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1482,0.31,62.6,57.0,4.34,4.38,2.73,356.4518092442676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1483,0.91,62.5,58.0,6.13,6.19,3.85,36.50246928964196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1484,1.01,62.9,56.0,6.36,6.39,4.01,357.96948739082256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1485,0.52,62.2,54.0,5.13,5.16,3.2,952.7300135448352,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1486,1.22,61.1,56.0,6.91,6.94,4.23,293.0977058976736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1487,0.39,60.4,56.0,4.73,4.7,2.85,122.93517365405216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1488,0.52,62.0,55.0,5.16,5.2,3.21,93.9633150477166,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1489,0.59,62.8,58.0,5.3,5.34,3.34,385.22840493354585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1490,0.4,62.5,58.0,4.72,4.69,2.94,193.70709662184927,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1491,0.56,58.8,59.0,5.4,5.38,3.17,637.0738424215585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1492,0.54,61.5,56.0,5.28,5.25,3.24,578.4549852556529,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1493,0.3,63.8,55.0,4.28,4.25,2.72,987.2456532203512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1494,0.32,61.3,58.0,4.35,4.39,2.68,739.3885728460749,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1495,0.25,61.2,57.0,4.08,4.12,2.51,833.0889392251754,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1496,1.08,63.0,56.0,6.5,6.52,4.1,24.98493087153353,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1497,1.27,62.6,59.0,6.95,6.86,4.32,67.63277502526877,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1498,0.3,63.4,56.0,4.26,4.29,2.71,580.3871885284518,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1499,0.61,61.2,57.2,5.44,5.49,3.34,307.23663593318764,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1500,1.61,61.8,57.0,7.48,7.51,4.63,819.329924162499,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1501,1.05,61.9,58.0,6.5,6.45,4.01,403.39068009827537,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1502,1.5,61.2,59.0,7.4,7.31,4.5,970.6714441625588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1503,1.22,61.5,55.0,6.86,6.87,4.22,22.555717429971867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1504,0.32,62.6,58.0,4.38,4.4,2.75,850.428946408799,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1505,1.21,58.2,58.0,6.98,7.01,4.07,28.69531068498299,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1506,0.6,60.1,60.0,5.51,5.44,3.29,467.9764269970081,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1507,0.4,63.4,56.0,4.68,4.72,2.98,159.67545820106255,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1508,1.06,62.4,54.0,6.51,6.57,4.08,892.3045984905194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1509,0.7,60.1,65.0,5.7,5.65,3.41,302.18836480263644,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1510,0.57,60.0,61.0,5.35,5.38,3.22,923.7312677759616,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1511,1.2,62.0,59.0,6.77,6.72,4.18,205.3919464395876,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1512,1.05,61.5,55.0,6.53,6.57,4.03,328.50241618649767,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1513,0.9,62.6,55.0,6.13,6.11,3.83,830.30908199048,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1514,0.24,62.4,58.0,3.98,4.0,2.49,543.3007360236069,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1515,2.0,62.8,56.0,8.04,7.95,5.02,199.63032337341613,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1516,1.5,62.3,58.0,7.33,7.27,4.55,827.9831691437862,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1517,0.75,59.8,60.0,5.96,5.92,3.55,217.002832208389,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1518,0.55,58.5,62.2,5.39,5.4,3.16,221.99153671290264,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1519,0.32,59.4,58.0,4.48,4.44,2.65,380.70599321979984,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1520,1.0,63.5,59.0,6.29,6.34,4.01,547.3620752059938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1521,0.73,59.3,61.0,5.88,5.75,3.46,570.5542666862019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1522,1.01,60.5,60.0,6.58,6.51,3.96,355.3736985918027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1523,0.94,60.7,60.0,6.32,6.27,3.82,362.8266800284723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1524,1.02,62.5,60.0,6.36,6.43,4.0,581.9171153728307,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1525,0.4,62.6,57.0,4.66,4.73,2.94,490.1128973186555,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1526,1.32,58.9,59.0,7.25,7.18,4.25,430.6913884192237,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1527,1.5,62.3,62.0,7.16,7.23,4.48,879.500923820964,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1528,1.01,62.9,60.0,6.33,6.22,3.95,85.75237753017073,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1529,0.33,61.0,57.0,4.46,4.49,2.72,224.8009829173044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1530,0.39,63.0,56.0,4.68,4.62,2.93,649.6817718514299,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1531,0.53,61.4,52.0,5.29,5.26,3.24,129.504464113952,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1532,1.6,62.0,55.0,7.49,7.54,4.66,724.8697036270431,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1533,0.36,62.3,57.0,4.52,4.57,2.83,693.680019251625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1534,0.41,61.5,58.0,4.79,4.83,2.96,978.45034266914,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1535,1.54,60.1,58.0,7.53,7.48,4.51,914.0320614058083,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1536,0.81,61.6,55.0,5.96,6.02,3.69,8.614707309672287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1537,0.7,62.1,57.0,5.68,5.6,3.5,610.385271011125,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1538,0.6,61.3,61.0,5.46,5.4,3.33,774.0245106043673,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1539,0.52,62.8,61.0,5.11,5.14,3.22,365.687946458094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1540,1.52,63.3,56.0,7.33,7.27,4.62,152.77220425979655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1541,0.77,62.0,54.0,5.89,5.92,3.66,225.9973082604336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1542,0.61,61.9,53.0,5.45,5.5,3.39,656.0377506785818,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1543,0.42,59.8,61.0,4.85,4.89,2.91,132.03787181666604,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1544,1.5,63.8,57.0,7.17,7.21,4.59,364.1361814313787,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1545,0.31,63.3,58.0,4.32,4.28,2.72,990.4445687228484,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1546,1.12,62.2,54.0,6.65,6.7,4.15,977.5590596132524,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1547,0.25,62.6,55.0,4.03,4.04,2.52,467.6904981718562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1548,0.71,59.9,59.0,5.77,5.81,3.47,886.4383216020386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1549,0.52,62.6,59.0,5.06,5.13,3.19,152.92035949559346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1550,1.04,60.9,59.0,6.57,6.53,3.99,510.54403845730144,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1551,0.74,60.9,57.0,5.83,5.85,3.56,746.8517142664562,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1552,1.01,61.3,61.0,6.32,6.47,3.92,110.71750005502255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1553,0.4,59.8,60.0,4.8,4.84,2.88,928.352919216576,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1554,0.72,61.8,57.0,5.73,5.76,3.55,525.9763803570162,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1555,0.83,59.1,60.0,6.13,6.12,3.62,580.7657325481711,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1556,2.06,60.0,60.0,6.29,6.25,4.96,99.8552256484575,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1557,0.33,59.2,58.0,4.5,4.55,2.68,862.9274233820381,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1558,1.01,58.3,58.0,6.56,6.55,3.82,842.7509949839036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1559,0.71,62.2,56.0,5.75,5.69,3.56,383.7192311689855,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1560,0.41,58.9,60.0,4.87,4.84,2.86,180.50438041700824,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1561,0.55,61.6,56.0,5.23,5.29,3.24,937.718750672288,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1562,2.01,61.3,60.0,8.08,8.17,4.98,275.1662752241617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1563,1.21,62.0,56.0,6.84,6.8,4.23,913.8062467383276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1564,1.1,61.4,59.0,6.71,6.59,4.08,879.1880583724709,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1565,0.44,61.1,56.0,4.91,4.95,3.01,632.0643337279888,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1566,1.03,61.6,57.0,6.52,6.47,4.0,23.58816334829261,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1567,1.51,58.9,60.0,7.47,7.55,4.42,629.933792182343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1568,1.24,61.8,58.0,6.88,6.84,4.24,381.5392533344483,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1569,1.0,61.9,60.0,6.39,6.34,3.94,699.0286725705523,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1570,0.4,61.5,57.0,4.72,4.76,2.91,997.0246722536356,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1571,0.74,62.6,58.0,5.73,5.77,3.6,335.66182516673314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1572,0.93,59.8,58.0,6.32,6.39,3.8,619.1832437564047,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1573,2.28,62.0,55.0,8.49,8.45,5.25,274.1714283188335,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1574,1.28,63.6,56.0,6.92,6.78,4.37,498.9765271002442,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1575,0.76,61.8,57.0,5.89,5.83,3.62,920.758741966081,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1576,0.34,62.1,55.0,4.49,4.47,2.78,461.8130699822681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1577,1.5,62.0,56.0,7.33,7.29,4.53,909.0757905627032,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1578,0.52,61.9,56.0,5.12,5.16,3.18,351.8002876354474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1579,2.01,60.3,58.0,8.11,8.17,4.91,326.54252597619507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1580,0.32,62.2,55.0,4.4,4.38,2.73,782.6594937949096,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
